Geneid	gene	Metastatic..N.58.	Normal..N.52.	Tumor..N.491.	BMI1_1_sorted.bam	BMI1_2_sorted.bam	Length	BMI1_1_rpkm	BMI1_2_rpkm	rank1	rank2	gene_name	T_id
ENSG00000256643.1	LINC02441	0.004253678	0.000619014	0.000846831	0	0	552	0	0	9815	9720	 gene_name RP11-349K16.1	 cmp_ref T089311
ENSG00000256672.1	LINC02455	0.006116264	0.006693173	0.005255467	0	0	496	0	0	9815	9720	 gene_name RP11-218M22.2	 cmp_ref T071284
ENSG00000256684.1		0.004661231	0	0.000114835	0	0	404	0	0	9815	9720	 gene_name RP11-49K4.2	 cmp_ref T066159
ENSG00000256691.1		0.064439883	0.00132563	0.000744859	0	0	530	0	0	9815	9720	 gene_name RP11-476M19.3	 cmp_ref T071901
ENSG00000256694.1		0.09079044	0.03284046	0.08292127	0	0	1101	0	0	9815	9720	 gene_name RP11-598F7.5	 cmp_ref T071210
ENSG00000256714.1		0.011945309	0.001933167	0.005296453	0	0	389	0	0	9815	9720	 gene_name RP11-73M14.1	 cmp_ref T075147
ENSG00000256721.1	CACNA1C-IT3	0.030884359	0.001687015	0.003943746	0	0	622	0	0	9815	9720	 gene_name CACNA1C-IT3	 cmp_ref T071590
ENSG00000256732.1		0.02464416	0.00031236	0.000984156	0	0	1192	0	0	9815	9720	 gene_name RP11-407A16.3	 cmp_ref T089063
ENSG00000256742.1		0.2687749	0.1791525	0.1306274	0	1	544	0	0.183823529	9815	2666	 gene_name RP13-941N14.1	 cmp_ref T087846
ENSG00000256750.1	LINC02423	0.001367163	0.000524624	0.000874458	0	0	460	0	0	9815	9720	 gene_name RP11-3L23.2	 cmp_ref T087435
ENSG00000256750.1	LINC02423	0.001367163	0.000524624	0.000874458	0	0	460	0	0	9815	9720	 gene_name RP11-3L23.2	 cmp_ref T087436
ENSG00000256802.2		0.01434672	0.04025854	0.07218266	0	0	2736	0	0	9815	9720	 gene_name RP11-680F8.1	 cmp_ref T113436
ENSG00000256802.2		0.01434672	0.04025854	0.07218266	0	0	2736	0	0	9815	9720	 gene_name RP11-680F8.1	 cmp_ref T113437
ENSG00000256802.2		0.01434672	0.04025854	0.07218266	0	0	2736	0	0	9815	9720	 gene_name RP11-680F8.1	 cmp_ref T113436
ENSG00000256802.2		0.01434672	0.04025854	0.07218266	0	0	2736	0	0	9815	9720	 gene_name RP11-680F8.1	 cmp_ref T113437
ENSG00000256803.1		0.002054084	0.001771243	0.000712485	0	0	782	0	0	9815	9720	 gene_name RP11-133L14.5	 cmp_ref T073749
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071966
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071973
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071975
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071966
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071973
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071975
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071966
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071973
ENSG00000256862.1		0.0330348	0.02384086	0.04163509	0	0	975	0	0	9815	9720	 gene_name RP11-664D1.1	 cmp_ref T071975
ENSG00000256875.2		0.018082843	0.001379983	0.012118849	0	0	615	0	0	9815	9720	 gene_name RP11-503G7.2	 cmp_ref T090275
ENSG00000256915.1		0.002481534	0.002487245	0.001157102	0	0	701	0	0	9815	9720	 gene_name RP11-221N13.4	 cmp_ref T081461
ENSG00000256923.1		0.01033502	0.07914604	0.03013783	0	0	424	0	0	9815	9720	 gene_name RP11-449P1.1	 cmp_ref T075212
ENSG00000256969.1		0.13051984	0.15507028	0.03494587	0	0	588	0	0	9815	9720	 gene_name RP11-320N7.2	 cmp_ref T071998
ENSG00000256969.1		0.13051984	0.15507028	0.03494587	0	0	588	0	0	9815	9720	 gene_name RP11-320N7.2	 cmp_ref T071999
ENSG00000256969.1		0.13051984	0.15507028	0.03494587	0	0	588	0	0	9815	9720	 gene_name RP11-320N7.2	 cmp_ref T071998
ENSG00000256969.1		0.13051984	0.15507028	0.03494587	0	0	588	0	0	9815	9720	 gene_name RP11-320N7.2	 cmp_ref T071999
ENSG00000256984.1		0.12489085	0.01943921	0.01906483	0	0	348	0	0	9815	9720	 gene_name RP11-551L14.6	 cmp_ref T076266
ENSG00000257000.1		0	0	0	0	0	495	0	0	9815	9720	 gene_name RP13-820C6.2	 cmp_ref T089996
ENSG00000257048.1	LINC02417	0.066859644	0.004697983	0.004367033	0	0	515	0	0	9815	9720	 gene_name RP11-476M19.2	 cmp_ref T071877
ENSG00000257056.2	LINC02282	0.010100994	0.000412925	0.000829978	0	0	1655	0	0	9815	9720	 gene_name RP11-966I7.2	 cmp_ref T102337
ENSG00000257097.1	CLIP1-AS1	0.02404126	0.02189696	0.01432677	0	0	1809	0	0	9815	9720	 gene_name CLIP1-AS1	 cmp_ref T088089
ENSG00000257114.2	LINC02450	0.027746201	0.004359625	0.004874904	0	0	1003	0	0	9815	9720	 gene_name RP11-25I15.3	 cmp_ref T077130
ENSG00000257120.1		0.01307318	0.01380429	0.01453872	0	0	551	0	0	9815	9720	 gene_name CTD-2503I6.1	 cmp_ref T102407
ENSG00000257180.1		0.001975509	0.001961878	0.001227829	0	0	776	0	0	9815	9720	 gene_name RP11-509E10.1	 cmp_ref T126774
ENSG00000257181.1		0	0	0	0	0	785	0	0	9815	9720	 gene_name RP11-611O2.5	 cmp_ref T081866
ENSG00000257191.1		0.2184414	0.2124961	0.1635849	0	0	716	0	0	9815	9720	 gene_name RP11-390N6.1	 cmp_ref T082877
ENSG00000257193.1	LINC02385	0.01506915	0.77597707	0.02286127	0	0	428	0	0	9815	9720	 gene_name RP11-818F20.4	 cmp_ref T085491
ENSG00000257202.1		0.01282634	0.02481499	0.01284668	0	2	564	0	0.354609929	9815	1917	 gene_name RP11-512N21.3	 cmp_ref T085179
ENSG00000257221.1		0.12190532	0.01976018	0.02036137	0	0	859	0	0	9815	9720	 gene_name RP11-689B22.2	 cmp_ref T085952
ENSG00000257221.1		0.12190532	0.01976018	0.02036137	0	0	859	0	0	9815	9720	 gene_name RP11-689B22.2	 cmp_ref T085959
ENSG00000257221.1		0.12190532	0.01976018	0.02036137	0	0	859	0	0	9815	9720	 gene_name RP11-689B22.2	 cmp_ref T085952
ENSG00000257221.1		0.12190532	0.01976018	0.02036137	0	0	859	0	0	9815	9720	 gene_name RP11-689B22.2	 cmp_ref T085959
ENSG00000257239.1		0.02358408	0.02224653	0.01043691	0	0	499	0	0	9815	9720	 gene_name RP11-630C16.2	 cmp_ref T077005
ENSG00000257259.1	LINC02388	0.007847945	0.049787262	0.017592112	0	0	2366	0	0	9815	9720	 gene_name RP11-767I20.1	 cmp_ref T080938
ENSG00000257262.1		0.024189456	0.009704832	0.002633977	0	0	571	0	0	9815	9720	 gene_name RP11-776A13.1	 cmp_ref T076077
ENSG00000257277.1		0.011446371	0.004715458	0.003471672	0	0	884	0	0	9815	9720	 gene_name RP11-434H14.1	 cmp_ref T200413
ENSG00000257294.2		0.008454785	0.001413062	0.001198863	0	0	989	0	0	9815	9720	 gene_name RP11-316A16.1	 cmp_ref T081047
ENSG00000257319.1		0.010536983	0.004367844	0.003069026	0	0	499	0	0	9815	9720	 gene_name RP11-478B9.1	 cmp_ref T077271
ENSG00000257378.1		0	0	0	0	0	560	0	0	9815	9720	 gene_name RP11-469H8.8	 cmp_ref T078346
ENSG00000257391.1		0.002622203	0.002714498	0.003722286	0	0	2118	0	0	9815	9720	 gene_name MIR3180-4	 cmp_ref T127824
ENSG00000257400.1		0.005253645	0.005937078	0.007740217	0	0	420	0	0	9815	9720	 gene_name RP11-778J16.3	 cmp_ref T084295
ENSG00000257407.1		0.01925786	0.02639529	0.01201973	0	0	785	0	0	9815	9720	 gene_name RP11-1028N23.4	 cmp_ref T087120
ENSG00000257410.1		0	0	0	0	0	1431	0	0	9815	9720	 gene_name RP11-2H8.2	 cmp_ref T082192
ENSG00000257431.1		0.012485226	0.004171799	0.004005173	0	0	3141	0	0	9815	9720	 gene_name RP11-263K4.3	 cmp_ref T083169
ENSG00000257453.1		0.0138635	0.03317579	0.02641012	0	0	569	0	0	9815	9720	 gene_name RP11-290L1.3	 cmp_ref T082670
ENSG00000257456.1		0.01614055	0.03111492	0.02161394	0	0	349	0	0	9815	9720	 gene_name RP11-310I24.1	 cmp_ref T076031
ENSG00000257472.1		0.005095339	0.002654613	0.001058043	0	0	1236	0	0	9815	9720	 gene_name RP11-159D23.2	 cmp_ref T102570
ENSG00000257476.1	LINC02459	0.003627781	0	0.000313328	0	0	474	0	0	9815	9720	 gene_name RP11-139B1.1	 cmp_ref T086912
ENSG00000257507.1	LINC02373	0.07766491	0.03956365	0.0428728	0	0	423	0	0	9815	9720	 gene_name RP11-956E11.1	 cmp_ref T081953
ENSG00000257515.1		0.01965036	0.00728009	0.00229628	0	0	577	0	0	9815	9720	 gene_name RP11-498M15.1	 cmp_ref T082183
ENSG00000257519.1		0.004616478	0.002780686	0.003406716	0	1	553	0	0.180831826	9815	2690	 gene_name RP11-116D17.2	 cmp_ref T087057
ENSG00000257523.1	LINC02326	0.07972521	0.04552282	0.17376906	0	0	540	0	0	9815	9720	 gene_name CTD-2384A14.2	 cmp_ref T102374
ENSG00000257526.2		0.2181041	0.258413	0.2728674	0	2	386	0	0.518134715	9815	1535	 gene_name RP11-20E24.1	 cmp_ref T082721
ENSG00000257541.1	LINC02403	0.010570901	0.000922785	0.009733264	0	0	484	0	0	9815	9720	 gene_name RP11-58A17.4	 cmp_ref T080872
ENSG00000257551.1	HLX-AS1	0.1086274	0.1339459	0.108732	0	0	563	0	0	9815	9720	 gene_name HLX-AS1	 cmp_ref T030868
ENSG00000257579.1		0.052913854	0.006908142	0.017971852	0	0	507	0	0	9815	9720	 gene_name RP11-128P10.1	 cmp_ref T085806
ENSG00000257585.1	LINC00609	0.007092309	0.001383209	0.007612895	0	0	583	0	0	9815	9720	 gene_name LINC00609	 cmp_ref T102930
ENSG00000257603.1		0.000747603	0	0.000177766	0	0	559	0	0	9815	9720	 gene_name RP11-100F15.1	 cmp_ref T086908
ENSG00000257613.1	LINC01481	0.11751092	0.07770217	0.11331392	0	1	629	0	0.158982512	9815	2863	 gene_name LINC01481	 cmp_ref T082049
ENSG00000257634.1		0.011320208	0.001408096	0.000460659	0	0	700	0	0	9815	9720	 gene_name RP11-850F7.7	 cmp_ref T079782
ENSG00000257654.1		0.167451541	0.006924916	0.025931498	0	0	366	0	0	9815	9720	 gene_name RP11-497G19.2	 cmp_ref T087259
ENSG00000257663.1		0.009395959	0.016501347	0.023566445	0	0	647	0	0	9815	9720	 gene_name RP11-1100L3.7	 cmp_ref T078802
ENSG00000257671.1	KRT7-AS	0.2122073	1.0570714	0.443543	0	1	1693	0	0.059066745	9815	3652	 gene_name RP3-416H24.1	 cmp_ref T078886
ENSG00000257682.1		0.004630989	0.001246093	0.001202823	0	0	729	0	0	9815	9720	 gene_name RP11-314D7.3	 cmp_ref T082314
ENSG00000257683.1	LINC02463	0.3438381	0.0843209	0.104016	0	0	497	0	0	9815	9720	 gene_name RP11-110L15.2	 cmp_ref T087140
ENSG00000257718.1	CPNE8-AS1	0.1452107	0.2226283	0.1892554	0	0	526	0	0	9815	9720	 gene_name RP11-396F22.1	 cmp_ref T076784
ENSG00000257732.1		0.041663831	0.009313675	0.004007632	0	0	701	0	0	9815	9720	 gene_name RP11-818F20.5	 cmp_ref T085505
ENSG00000257737.1		0.04640818	0.01924034	0.02032097	0	0	478	0	0	9815	9720	 gene_name RP11-341G23.2	 cmp_ref T085394
ENSG00000257748.1	LINC02281	0.002154764	0	0.001266973	0	0	375	0	0	9815	9720	 gene_name RP11-966I7.3	 cmp_ref T102340
ENSG00000257761.1		0.1446859	0.01057092	0.01012734	0	0	527	0	0	9815	9720	 gene_name RP11-186F10.2	 cmp_ref T082163
ENSG00000257766.1		0.015097612	0.00123913	0.003357153	0	0	468	0	0	9815	9720	 gene_name RP11-341G23.3	 cmp_ref T085397
ENSG00000257784.1	LINC02400	0.001722427	0.000859128	0.001029582	0	0	408	0	0	9815	9720	 gene_name RP11-630C16.1	 cmp_ref T076998
ENSG00000257784.1	LINC02400	0.001722427	0.000859128	0.001029582	0	0	408	0	0	9815	9720	 gene_name RP11-630C16.1	 cmp_ref T076999
ENSG00000257787.1		0.001413419	0	7.33E-05	0	0	901	0	0	9815	9720	 gene_name RP11-20L19.1	 cmp_ref T083776
ENSG00000257817.1		0.1305256	0.3244609	0.2731272	0	1	1330	0	0.07518797	9815	3516	 gene_name RP4-601P9.2	 cmp_ref T086987
ENSG00000257824.1		0	0	0	0	0	577	0	0	9815	9720	 gene_name RP11-1049A21.2	 cmp_ref T079753
ENSG00000257826.1		0.073457345	0.001474573	0.009816389	0	0	886	0	0	9815	9720	 gene_name RP11-116N8.4	 cmp_ref T102941
ENSG00000257831.1		0.08269733	0.03457637	0.04152191	0	1	975	0	0.102564103	9815	3286	 gene_name RP11-596D21.1	 cmp_ref T102522
ENSG00000257845.1	LINC02294	0.009327513	0.001081705	0.001972392	0	0	497	0	0	9815	9720	 gene_name RP11-626P14.1	 cmp_ref T102155
ENSG00000257863.1		0.004337797	0	0.000399725	0	0	1011	0	0	9815	9720	 gene_name RP11-587P21.3	 cmp_ref T083909
ENSG00000257870.1		0.035851342	0.004258192	0.009334798	0	0	592	0	0	9815	9720	 gene_name RP11-616L12.1	 cmp_ref T079838
ENSG00000257878.1		0.013638931	0.003858	0.002165741	0	0	862	0	0	9815	9720	 gene_name RP11-256L6.3	 cmp_ref T084495
ENSG00000257883.1		0.68756572	0.01056069	0.06446104	0	0	876	0	0	9815	9720	 gene_name RP11-497G19.1	 cmp_ref T087256
ENSG00000257891.1		0.02701585	0.54938017	0.25103995	0	0	871	0	0	9815	9720	 gene_name CTD-2311B13.1	 cmp_ref T100092
ENSG00000257891.1		0.02701585	0.54938017	0.25103995	0	0	871	0	0	9815	9720	 gene_name CTD-2311B13.1	 cmp_ref T100097
ENSG00000257891.1		0.02701585	0.54938017	0.25103995	0	0	871	0	0	9815	9720	 gene_name CTD-2311B13.1	 cmp_ref T100092
ENSG00000257891.1		0.02701585	0.54938017	0.25103995	0	0	871	0	0	9815	9720	 gene_name CTD-2311B13.1	 cmp_ref T100097
ENSG00000257893.2	LINC02404	0.062991723	0.002484551	0.002150316	0	0	1188	0	0	9815	9720	 gene_name RP11-587P21.2	 cmp_ref T083878
ENSG00000257900.2		0.04476764	0.01747323	0.03716712	0	0	548	0	0	9815	9720	 gene_name RP11-454K7.1	 cmp_ref T103650
ENSG00000257906.1	LINC02156	0.006132023	0.015508948	0.00766974	0	0	483	0	0	9815	9720	 gene_name RP1-90J4.1	 cmp_ref T077618
ENSG00000257918.1		0.08466359	0.03681031	0.08807805	0	0	809	0	0	9815	9720	 gene_name RP11-482D24.3	 cmp_ref T085741
ENSG00000257920.1	LINC02409	0.002985362	0.000828556	0.00058271	0	0	576	0	0	9815	9720	 gene_name RP11-541G9.2	 cmp_ref T084602
ENSG00000257924.1	LINC02416	0.08363564	0.01619975	0.02736167	0	0	540	0	0	9815	9720	 gene_name RP11-493L12.5	 cmp_ref T077598
ENSG00000257935.2	LHX5-AS1	0.0041326	0.00068387	0.001502933	0	0	522	0	0	9815	9720	 gene_name LHX5-AS1	 cmp_ref T086839
ENSG00000257947.1		0.003278714	0.001905383	0.00416891	0	0	567	0	0	9815	9720	 gene_name RP11-46I1.1	 cmp_ref T077255
ENSG00000257986.1	LINC02306	0.01260387	0.01080705	0.01501576	0	0	529	0	0	9815	9720	 gene_name RP11-314P15.2	 cmp_ref T102022
ENSG00000258018.1	LINC02457	0.009118882	0.004860641	0.003052628	0	0	596	0	0	9815	9720	 gene_name RP11-148B3.1	 cmp_ref T087218
ENSG00000258026.1		0.004713103	0.005885353	0.010882203	0	0	882	0	0	9815	9720	 gene_name RP11-543H12.1	 cmp_ref T083069
ENSG00000258035.1		0.003292148	0.007687304	0.003600122	0	0	473	0	0	9815	9720	 gene_name RP11-74K11.2	 cmp_ref T084271
ENSG00000258044.1		0.02989562	0.02659207	0.02593254	0	0	667	0	0	9815	9720	 gene_name RP11-530C5.2	 cmp_ref T082947
ENSG00000258077.2		0.075154617	0.005087816	0.008380297	0	0	1385	0	0	9815	9720	 gene_name RP11-114H23.1	 cmp_ref T082582
ENSG00000258082.1		0.05809082	0.02745802	0.0224971	0	0	846	0	0	9815	9720	 gene_name RP11-443B7.3	 cmp_ref T033397
ENSG00000258098.1	LINC02286	0.000398824	0	0.00069316	0	0	285	0	0	9815	9720	 gene_name RP11-89K22.1	 cmp_ref T101980
ENSG00000258100.1		0.51483392	0.04895915	0.03015842	0	0	894	0	0	9815	9720	 gene_name RP11-121E16.1	 cmp_ref T083844
ENSG00000258114.1		0.006876	0.000444277	0.000493218	0	0	526	0	0	9815	9720	 gene_name CTA-109P11.4	 cmp_ref T049245
ENSG00000258115.1		0.003399194	0.000509774	0.000603027	0	0	819	0	0	9815	9720	 gene_name RP11-89M22.3	 cmp_ref T082213
ENSG00000258117.2		0.005843043	0.001050767	0.00240838	0	0	474	0	0	9815	9720	 gene_name RP11-1022B3.1	 cmp_ref T081226
ENSG00000258122.1		0.02816152	0.07988476	0.05500793	0	1	434	0	0.230414747	9815	2368	 gene_name RP11-61A14.1	 cmp_ref T134045
ENSG00000258125.1		0.283531725	0.004715551	0.006936129	0	1	247	0	0.4048583	9815	1784	 gene_name RP11-1041F24.1	 cmp_ref T083873
ENSG00000258131.1		0.03436871	0.02427278	0.01726835	0	0	573	0	0	9815	9720	 gene_name RP11-541G9.1	 cmp_ref T084585
ENSG00000258144.1	LINC02406	0.01063012	0.01676363	0.06254999	0	0	546	0	0	9815	9720	 gene_name RP11-554L12.1	 cmp_ref T076792
ENSG00000258170.1		0.00748623	0.006737619	0.006281707	0	0	459	0	0	9815	9720	 gene_name RP11-263K4.5	 cmp_ref T083168
ENSG00000258175.1	LINC02300	0.05741504	0.02242259	0.07741873	0	0	665	0	0	9815	9720	 gene_name RP11-412H8.2	 cmp_ref T102285
ENSG00000258177.1		0.08401997	0.02085395	0.03198017	0	0	525	0	0	9815	9720	 gene_name RP11-394J1.2	 cmp_ref T084520
ENSG00000258178.1		0	0	0	0	0	1258	0	0	9815	9720	 gene_name RP11-18J9.3	 cmp_ref T083377
ENSG00000258197.1	NKX2-2-AS1	0	0	0	0	0	638	0	0	9815	9720	 gene_name NKX2-2-AS1	 cmp_ref T214901
ENSG00000258214.1		0.003761331	0	0.000541407	0	0	348	0	0	9815	9720	 gene_name RP11-272B17.1	 cmp_ref T081004
ENSG00000258220.1	LINC02424	0.000510157	0.000426883	0.000355181	0	0	1264	0	0	9815	9720	 gene_name RP11-38F22.1	 cmp_ref T082823
ENSG00000258249.1		0.27927	0.1107775	0.2801755	0	1	486	0	0.205761317	9815	2520	 gene_name RP11-497G19.3	 cmp_ref T087247
ENSG00000258265.1		0.01076524	0.13537268	0.08116612	0	0	381	0	0	9815	9720	 gene_name CTD-2311B13.2	 cmp_ref T100085
ENSG00000258274.1		0.1321595	1.5264483	0.3991522	0	0	1949	0	0	9815	9720	 gene_name RP11-887P2.5	 cmp_ref T084240
ENSG00000258283.1		0	0	0	0	0	279	0	0	9815	9720	 gene_name RP11-386G11.3	 cmp_ref T077992
ENSG00000258285.1	TESC-AS1	0.021544871	0.01160324	0.008125149	0	0	1053	0	0	9815	9720	 gene_name TESC-AS1	 cmp_ref T087306
ENSG00000258317.1		0.24288591	0.04749243	0.05953859	0	0	1294	0	0	9815	9720	 gene_name RP11-603J24.5	 cmp_ref T080169
ENSG00000258325.2	ITFG2-AS1	0.1733118	0.4808831	0.6152654	0	4	761	0	0.525624179	9815	1521	 gene_name RP4-816N1.6	 cmp_ref T071746
ENSG00000258325.2	ITFG2-AS1	0.1733118	0.4808831	0.6152654	0	4	761	0	0.525624179	9815	1521	 gene_name RP4-816N1.6	 cmp_ref T071745
ENSG00000258325.2	ITFG2-AS1	0.1733118	0.4808831	0.6152654	0	4	761	0	0.525624179	9815	1521	 gene_name RP4-816N1.6	 cmp_ref T071746
ENSG00000258325.2	ITFG2-AS1	0.1733118	0.4808831	0.6152654	0	4	761	0	0.525624179	9815	1521	 gene_name RP4-816N1.6	 cmp_ref T071745
ENSG00000258331.1	LINC02461	0.029939226	0.004665156	0.006875687	0	1	836	0	0.119617225	9815	3147	 gene_name RP11-118A3.1	 cmp_ref T077162
ENSG00000258332.1	LINC02394	0.001979093	0.000496272	0.000620565	0	0	543	0	0	9815	9720	 gene_name RP11-711C17.2	 cmp_ref T082364
ENSG00000258342.1		0.031044161	0.002208699	0.005942937	0	0	477	0	0	9815	9720	 gene_name RP11-116N8.1	 cmp_ref T102930
ENSG00000258343.1		0.03136655	0.02294092	0.01907176	0	0	924	0	0	9815	9720	 gene_name RP11-536G4.2	 cmp_ref T084447
ENSG00000258345.1		0.005883096	0.003251403	0.005616001	0	0	470	0	0	9815	9720	 gene_name RP11-603J24.6	 cmp_ref T080167
ENSG00000258346.1		0.050308987	0.005170184	0.019149863	0	0	600	0	0	9815	9720	 gene_name RP11-148B3.2	 cmp_ref T087173
ENSG00000258383.1		0.003760126	0.028139695	0.009782397	0	0	208	0	0	9815	9720	 gene_name CTD-2200A16.1	 cmp_ref T110064
ENSG00000258390.1	LINC02318	0.015612233	0.000865586	0.001139108	0	0	1971	0	0	9815	9720	 gene_name RP11-1070N10.4	 cmp_ref T109661
ENSG00000258390.1	LINC02318	0.015612233	0.000865586	0.001139108	0	0	1971	0	0	9815	9720	 gene_name RP11-1070N10.4	 cmp_ref T109660
ENSG00000258400.1		0.06147676	0.01666473	0.01500272	0	0	568	0	0	9815	9720	 gene_name RP11-831F12.2	 cmp_ref T103951
ENSG00000258402.1		0.003337952	0	0.000653296	0	0	520	0	0	9815	9720	 gene_name RP11-516J2.1	 cmp_ref T107644
ENSG00000258404.1	LINC02320	0.037258183	0.013336865	0.009576778	0	0	454	0	0	9815	9720	 gene_name RP11-1029J19.5	 cmp_ref T110578
ENSG00000258410.1		0.01064659	0.000759879	0.001007734	0	0	572	0	0	9815	9720	 gene_name RP11-173D3.1	 cmp_ref T112316
ENSG00000258425.1		0.02584635	0.07395997	0.02271334	0	0	518	0	0	9815	9720	 gene_name CTD-2207P18.1	 cmp_ref T107305
ENSG00000258426.1		0.00045071	0.000428796	0.000525595	0	0	448	0	0	9815	9720	 gene_name RP11-452D21.1	 cmp_ref T108241
ENSG00000258433.1		0.001984969	0.000312327	0.00111652	0	0	715	0	0	9815	9720	 gene_name RP11-255M2.1	 cmp_ref T122653
ENSG00000258444.1		0.34295544	0.04700274	0.03625051	0	0	207	0	0	9815	9720	 gene_name CTD-2201G16.1	 cmp_ref T101386
ENSG00000258451.1		0.18697508	0.06742112	0.08031897	0	0	915	0	0	9815	9720	 gene_name RP11-903H12.3	 cmp_ref T100477
ENSG00000258460.1		0.008896125	0.07448097	0.023332622	0	0	447	0	0	9815	9720	 gene_name RP11-168L7.1	 cmp_ref T110452
ENSG00000258471.1		0.0459297	0.17295954	0.07583905	0	0	1398	0	0	9815	9720	 gene_name RP11-84C10.4	 cmp_ref T100562
ENSG00000258478.1		0.001206729	0.000249123	0.000353572	0	0	1079	0	0	9815	9720	 gene_name RP11-232C2.1	 cmp_ref T107939
ENSG00000258487.1	LINC02277	0.006243252	0.008996758	0.011096213	0	0	675	0	0	9815	9720	 gene_name RP11-99L13.1	 cmp_ref T103578
ENSG00000258489.3		0.028381956	0.003586227	0.002836881	0	0	1057	0	0	9815	9720	 gene_name RP11-398J10.2	 cmp_ref T122715
ENSG00000258499.1	LINC02287	0.019599131	0.010057021	0.007339944	0	0	1384	0	0	9815	9720	 gene_name RP11-862G15.2	 cmp_ref T109171
ENSG00000258511.1	LINC02295	0.01425948	0.003413595	0.005766174	0	0	374	0	0	9815	9720	 gene_name RP11-61O1.2	 cmp_ref T109952
ENSG00000258516.1		0.00198794	0.000517962	0.00022849	0	0	865	0	0	9815	9720	 gene_name RP11-185P18.2	 cmp_ref T109725
ENSG00000258525.1		0.05357445	0.07796052	0.06308204	0	0	2302	0	0	9815	9720	 gene_name RP11-829H16.3	 cmp_ref T102483
ENSG00000258580.1		0.0685448	0.01034323	0.03492343	0	0	928	0	0	9815	9720	 gene_name RP11-320M16.2	 cmp_ref T102620
ENSG00000258580.1		0.0685448	0.01034323	0.03492343	0	0	928	0	0	9815	9720	 gene_name RP11-320M16.2	 cmp_ref T102623
ENSG00000258586.1	LINC02274	0.0184893	0.01372378	0.01727478	0	0	1174	0	0	9815	9720	 gene_name RP5-1021I20.2	 cmp_ref T107179
ENSG00000258592.1		0.13155557	0.04483973	0.05944915	0	0	1577	0	0	9815	9720	 gene_name RP11-108M12.3	 cmp_ref T104969
ENSG00000258601.1		0.00789902	0.004520251	0.017317331	0	0	554	0	0	9815	9720	 gene_name RP11-81F13.2	 cmp_ref T103076
ENSG00000258609.2	LINC-ROR	0.003546243	0.001473471	0.001653947	0	2	2603	0	0.076834422	9815	3499	 gene_name LINC-ROR	 cmp_ref T162667
ENSG00000258636.1		0.2301055	0.4438446	0.1435669	0	0	530	0	0	9815	9720	 gene_name CTD-2298J14.2	 cmp_ref T103415
ENSG00000258642.1		0.007774894	0.028052561	0.004370931	0	0	764	0	0	9815	9720	 gene_name RP11-219E7.2	 cmp_ref T100529
ENSG00000258649.1		0.021399458	0.007619519	0.015824823	0	0	531	0	0	9815	9720	 gene_name CTD-2142D14.1	 cmp_ref T103192
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112383
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112382
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112377
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112383
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112382
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112377
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112383
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112382
ENSG00000258654.1		0.21045789	0.00663449	0.02353844	0	0	1577	0	0	9815	9720	 gene_name RP11-509A17.3	 cmp_ref T112377
